sender,receiver,amount
504,821,5
698,287,7
523,163,9
772,113,3
414,412,3
318,587,0
245,322,0
265,251,5
112,611,3
276,578,1
83,503,9
47,599,1
993,949,7
182,593,3
416,59,2
136,213,2
772,566,3
254,20,3
94,394,2
50,504,1
955,901,0
677,128,5
801,300,3
917,981,5
356,355,3
189,437,0
923,492,9
406,924,3
442,268,9
315,238,5
145,104,0
628,946,9
182,217,0
853,265,9
395,379,5
110,858,8
37,439,9
962,78,6
983,104,7
91,761,5
508,773,0
956,695,7
446,413,8
643,569,1
137,732,5
397,190,6
684,213,5
244,874,1
198,346,4
353,748,0
737,326,1
787,646,3
950,943,5
422,919,6
113,897,7
828,724,9
288,698,5
69,417,6
416,122,2
257,137,2
384,938,4
751,995,1
234,442,2
482,101,5
608,35,1
684,441,9
198,862,6
257,669,3
822,28,8
263,116,7
987,826,3
346,642,0
552,861,8
777,869,3
852,385,2
623,225,9
697,424,0
730,119,6
150,815,6
30,892,6
951,111,9
723,194,6
792,605,1
16,222,7
772,422,7
811,558,5
594,621,0
204,532,2
554,896,7
43,574,5
557,604,1
610,183,6
982,26,3
718,215,7
541,40,4
528,645,2
533,123,7
87,438,4
753,297,8
1,924,5
254,311,6
539,296,6
656,795,2
514,963,7
45,921,6
349,603,7
395,664,6
214,583,7
332,496,9
598,366,6
92,709,8
631,820,3
163,497,6
562,583,9
340,4,9
981,644,9
433,431,7
40,629,9
372,744,9
11,561,3
140,36,4
513,474,2
224,764,2
898,918,9
780,802,7
870,823,5
4,999,1
459,240,7
195,393,2
853,385,9
860,343,7
490,604,5
320,740,4
34,853,6
277,876,8
545,17,9
383,135,0
697,992,4
393,471,3
737,367,4
380,82,7
191,724,0
254,420,2
121,592,2
365,33,5
147,25,2
813,130,0
840,350,1
589,713,9
842,733,9
744,685,8
377,446,5
666,542,5
718,385,0
57,294,3
170,200,8
948,128,0
589,66,4
921,771,4
316,180,3
463,820,6
476,207,1
117,865,0
976,358,9
133,377,4
649,816,2
228,940,5
247,942,2
153,817,9
8,168,2
906,158,3
599,11,9
340,57,2
745,331,2
284,51,9
288,832,8
954,551,7
543,793,0
790,461,9
815,336,0
549,147,0
814,909,3
738,55,4
328,271,8
808,117,8
780,627,7
179,647,4
686,833,6
112,612,1
350,580,3
417,786,4
690,955,2
225,223,7
511,354,3
889,441,3
535,606,6
148,787,8
744,644,6
917,217,3
931,555,0
316,761,4
499,50,4
777,68,4
425,163,4
362,973,4
810,738,1
46,495,7
570,701,3
279,566,6
902,276,0
552,652,1
585,115,4
199,816,6
55,152,4
629,93,4
19,748,7
828,386,2
469,148,2
480,696,6
571,278,3
453,427,2
757,441,3
98,964,9
870,281,5
213,552,6
376,367,2
586,535,3
438,790,4
368,863,6
8,808,6
5,232,9
532,505,8
11,274,7
229,720,0
676,648,3
251,234,1
983,830,9
997,86,5
21,450,6
191,402,2
221,640,8
683,151,2
255,654,4
613,231,4
944,590,6
942,143,1
127,509,8
439,55,5
614,909,5
516,993,1
583,609,0
713,556,8
202,549,3
533,121,2
155,918,8
313,957,7
190,87,5
52,109,6
469,13,5
26,757,9
197,548,0
790,612,3
887,629,3
900,27,1
426,660,6
269,151,6
361,410,7
326,116,0
317,782,0
852,990,0
284,826,4
465,378,9
745,269,1
991,764,3
120,84,8
838,569,5
0,416,6
241,323,1
267,179,9
643,946,3
949,984,9
337,682,4
368,555,1
309,563,9
813,757,4
568,706,9
359,117,4
890,22,3
823,995,6
850,508,8
570,451,3
928,196,5
983,188,0
874,607,3
393,276,7
392,769,0
148,140,2
938,180,0
846,253,2
231,2,6
78,596,9
57,123,6
525,63,0
152,370,9
357,582,1
90,912,1
125,738,9
84,699,3
351,775,9
237,803,1
151,978,3
919,408,1
153,37,7
857,241,9
647,94,8
464,306,1
4,496,0
633,83,8
107,953,5
884,573,1
654,155,7
576,427,0
147,932,3
994,170,9
901,912,2
709,619,4
187,395,5
622,29,0
527,609,7
16,430,8
394,275,1
839,438,8
238,625,7
383,164,7
911,625,4
512,649,9
950,324,8
999,147,9
561,281,8
